substation_transformer_id,sap_equipment_id,user_status,substation_id,substation_name,substation_hftd,substation_hfra,substation_region,substation_division,substation_county,bank_id,equipment_description,functional_location,functional_location_desc,planner_group,position,install_date,in_service_date,nominal_voltages_primary_kv,nominal_voltages_secondary_kv,primary_winding_connection,secondary_winding_connection,nameplate_cap_max_kva,base_kva,phase,manufacturer,vintage,manufacturer_model_number,ltc_present,main_workcenter,unit_substation,fuse_protected,pressure_relief_mfr,pressure_relief_model_number,extreme_pressure_relief_device_present,latitude,longitude,toa_dga_result_ts_id,toa_fq_result_ts_id,toa_pcb_result_ts_id,toa_moisture_result_ts_id,toa_furan_result_ts_id,manufacturer_description,manufacture_serial_number,system_status,nominal_voltages_tertiary_kv,tertiary_winding_connection,cooling_stage,temp_rise_deg_c,primary_rated_voltage,secondary_rated_voltage,year_of_manufacture,iron_losses,copper_losses,nameplate_cap_rating_1_kva,nameplate_cap_rating_2_kva,nameplate_cap_rating_3_kva,rated_tertiary_kva,equipment_type,manufactured,oil_directed_piping,insulating_fluid_type,impedance_pct,oil_total_gals,online_dga_monitor,rewound,pre_bt_mfr_value,winding_material,nlt_a_1_pri_rated_voltage_v,nlt_b_2_pri_rated_voltage_v,nlt_c_3_pri_rated_voltage_v,nlt_d_4_pri_rated_voltage_v,nlt_e_5_pri_rated_voltage_v,nlt_a_1_sec_rated_voltage_v,nlt_b_2_sec_rated_voltage_v,nlt_c_3_sec_rated_voltage_v,nlt_d_4_sec_rated_voltage_v,nlt_e_5_sec_rated_voltage_v
ETS.87.00008-41012248,41012248,[REMV],ETS.87.00008,,,,,,,BK 2C,BK 2C SINGLE PHASE TRANSFORMER - REMV,ETS.87.00008,GATES REMOVED EQUIPMENT,,,1962-05-22,,230.0,70.0,,,35840.0,21504.0,1,WH,,OAFAFAAUTO,N,,GM&C,N,WEC,6INCH,Y,0.0,0.0,,,,,,Westinghouse,6992913,"[INAC, INST]",13.200000000000001,,OA/FA/FOA,55.0,,,,24855.0,35258.0,21504.0,28672.0,35840.0,,ETS.TXFR,1961-08-16,,,7.17,2490,,,WEC,,,,,,,,,,,
ETS.87.00008-41012249,41012249,[REMV],ETS.87.00008,,,,,,,BK 2B,BK 2B SINGLE PHASE TRANSFORMER - REMV,ETS.87.00008,GATES REMOVED EQUIPMENT,,,1962-05-22,,230.0,70.0,,,35840.0,21504.0,1,WH,,OAFAFA,N,,GM&C,N,WEC,6INCH,Y,0.0,0.0,,,,,,Westinghouse,6992912,"[INAC, INST]",13.200000000000001,,OA/FA/FOA,55.0,,,,24885.0,35258.0,21504.0,28672.0,35840.0,,ETS.TXFR,1961-08-16,,,7.17,2490,,N,WEC,,,,,,,,,,,
ETS.87.00008-41012250,41012250,[REMV],ETS.87.00008,,,,,,,BK 1B - REMV,BK 1B SINGLE PHASE TRANSFORMER - REMV,ETS.87.00008,GATES REMOVED EQUIPMENT,DS1,,1975-01-27,,70.0,12.0,WYE,WYE,3950.0,3040.0,1,GE,,HFORMDH,N,,DCS,N,GEC,6INCH,Y,0.0,0.0,,,,,,GENERAL ELECTRIC.,4678786,"[INAC, INST]",2.4,DELTA,OA/FA,55.0,,,,8598.0,12643.0,3040.0,3950.0,,,ETS.TXFR,1930-04-01,,,6.37,2440,,N,GE,,,,,,,,,,,
ETS.16.12083-41012251,41012251,[INSV],ETS.16.12083,"Belmont Sub, San Carlos Hq",TIER 1,,Bay Area,Peninsula,San Mateo,BK 3,BK 3 3 PHASE TRANSFORMER WITH LTC,ETS.16.12083.TXFR,"BELMONT SUB, POWER TRANSFORMERS",DS1,BK 3,1997-05-15,,115.0,12.0,WYE,WYE,45000.0,27000.0,3,ABB,,SL,Y,SNCARLOS,DCS,N,,,N,0.0,0.0,41012251-dga_result,41012251-fq_result,41012251-pcb_result,41012251-moisture_result,41012251-furan_result,Asea Brown Boveri,SLL93343,[INST],7.2,DELTA,OA/FA/FA,65.0,115.0,,,,,27000.0,36000.0,45000.0,,ETS.TXFR,1997-04-16,,,11.5,10077,,,ABB,,,,,,,,,,,
ETS.87.00003-41012252,41012252,[REMV],ETS.87.00003,,,,,,,BK 1 - REMV,BK 1 3 PHASE TRANSFORMER WITH LTC - REMV,ETS.87.00003,CUPERTINO REMOVED EQUIPMENT,,,1997-03-06,,115.0,12.0,WYE,WYE,20000.0,12000.0,3,FEDERAL PACIFIC ELECTRIC,1984,12MVA,Y,,DCS,N,QLTRL,XPRD,Y,0.0,0.0,,,,,,Federal Pacific Electric,509841,"[INAC, INST]",7.2,DELTA,OA,65.0,,,1984,,,12000.0,16000.0,20000.0,,ETS.TXFR,1984-03-17,,,8.0,5240,NO,N,FPE,,,,,,,,,,,
ETS.07.12046-41012253,41012253,[INSV],ETS.07.12046,"Auberry Sub, Fresno Hq",TIER 2,HFRA Addition,Central Valley,Fresno,Fresno,BK 1,BK 1 3 PHASE TRANSFORMER WITH LTC,ETS.07.12046.TXFR,"AUBERRY SUB, POWER TRANSFORMERS",DS1,0005,1997-06-19,,70.0,12.0,WYE,WYE,12500.0,10000.0,3,KU,,OAFA,Y,FRESNO,DCS,Y,,,N,0.0,0.0,41012253-dga_result,41012253-fq_result,41012253-pcb_result,41012253-moisture_result,41012253-furan_result,KUHLMAN,261507962,[INST],,,OA/FA,65.0,,,,,,10000.0,12500.0,,,ETS.TXFR,1996-01-01,,,,4602,,,KUL,,,,,,,,,,,
ETS.09.12388-41012254,41012254,[INSV],ETS.09.12388,"Fremont Sub, Hayward Hq",TIER 1,,Bay Area,Mission,Alameda,BK 3,BK 3 3 PHASE TRANSFORMER WITH LTC,ETS.09.12388.TXFR,"FREMONT SUB, POWER TRANSFORMERS",DS1,BK03,1997-06-01,2000-05-01,115.0,12.0,WYE,WYE,30000.0,18000.0,3,KU,,RMVII2000,Y,HAYWARD,DCS,N,QLTRL,20860E,Y,0.0,0.0,41012254-dga_result,41012254-fq_result,41012254-pcb_result,41012254-moisture_result,41012254-furan_result,KUHLMAN,262730961,[INST],7.2,DELTA,OA/FA/FA,65.0,,,,15200.0,70910.0,18000.0,24000.0,30000.0,7200.0,ETS.TXFR,1997-05-01,,,8.01,6630,,N,KUL,,,,,,,,,,,
ETS.13.12722-41012255,41012255,[INSV],ETS.13.12722,"Monroe Sub, Mcmaude Hq",TIER 1,,North Coast,Sonoma,Sonoma,BK 5,BK 5 3 PHASE TRANSFORMER,ETS.13.12722.TXFR,"MONROE SUB, POWER TRANSFORMERS",DS1,0005,1997-05-25,,21.0,12.0,WYE,WYE,16000.0,12000.0,3,HEAVY DUTY ELECTRIC,,UNK,N,MCMAUDE,DCS,N,QLTRL,,Y,0.0,0.0,41012255-dga_result,41012255-fq_result,41012255-pcb_result,41012255-moisture_result,41012255-furan_result,Heavy Duty Electric,GM409334,[INST],,,OA/FA,65.0,,,,,,12000.0,16000.0,,,ETS.TXFR,1997-01-01,,,3.87,1120,,N,HDE,,,,,,,,,,,
ETS.87.00013-41012256,41012256,[REMV],ETS.87.00013,,,,,,,BK 5 - REMV,BK 5 3 PHASE TRANSFORMER WITH LTC,ETS.87.00013,MCMAUDE REMOVED EQUIPMENT,DS1,,1997-02-25,,230.0,12.0,WYE,WYE,30000.0,18000.0,3,WAUKESHA,,UNK,Y,,GM&C,N,,,N,0.0,0.0,41012256-dga_result,41012256-fq_result,41012256-pcb_result,41012256-moisture_result,41012256-furan_result,WAUKESHA,A2744T,"[INAC, INST]",7.2,,OA/FA/FA,65.0,,,,,,18000.0,24000.0,30000.0,,ETS.TXFR,1997-01-01,,,9.03,9840,,,WAUK,,,,,,,,,,,
ETS.87.00006-41012257,41012257,[REMV],ETS.87.00006,,,,,,,BK 2B,BK 2 B SINGLE PHASE TRANSFORMER - REMV,ETS.87.00006,EUREKA REMOVED EQUIPMENT,DS1,,1999-10-30,,13.8,12.0,WYE,WYE,500.0,500.0,1,ABB,,SINGLE,N,,DCS,N,,,N,0.0,0.0,,,,,,Asea Brown Boveri,99A092355,"[INAC, INST]",,,OA,,,,,,,500.0,,,,ETS.TXFR,1999-01-01,,,3.3000000000000003,99,,N,ABB,,,,,,,,,,,
NA-41012258,41012258,[REMV],,,,,,,,REMOVED,BK 2 C SINGLE PHASE TRANSFORMER-REMOVED,,,DS1,,1997-06-26,,13.8,12.0,WYE,WYE,500.0,500.0,1,ABB,,SINGLE,N,,DCS,N,,,N,0.0,0.0,,,,,,Asea Brown Boveri,98A071064,"[AVLB, DLFL, INAC]",,,OA,,,,,,,500.0,,,,ETS.TXFR,,,,3.3000000000000003,99,,N,ABB,,,,,,,,,,,
ETS.87.00006-41012259,41012259,"[REMV, stor]",ETS.87.00006,,,,,,,BK 2C,STORED SINGLE PHASE TRANSFORMER- REMV,ETS.87.00006,EUREKA REMOVED EQUIPMENT,DS1,,1997-06-26,,13.8,12.0,WYE,WYE,500.0,500.0,1,ABB,1998,,N,,DCS,N,,,N,0.0,0.0,,,,,,Asea Brown Boveri,98A071066,"[INAC, INST]",,,OA,,13.200000000000001,12.0,1998,,,500.0,,,,ETS.TXFR,,,,3.3000000000000003,99,,N,ABB,,14400.0,13200.0,13200.0,12800.0,,,,,,
ETS.17.10065-41012262,41012262,"[3rd, INSV]",ETS.17.10065,"Diablo Canyon Pp, Pismo Beach Hq",TIER 3,HFRA Addition,South Bay & Central Coast,Los Padres,San Luis Obispo,SU 1-1,SU 1-1 3 PHASE TRANSFORMER WITH LTC,ETS.17.10065.TXFR,"DIABLO CANYON PP, POWER TRANSFORMERS",TS1,,1997-04-02,,230.0,12.0,WYE,DELTA,75000.0,45000.0,3,ABB,,1111,Y,PISMOBCH,DCPP,N,,,N,0.0,0.0,,,,,,Asea Brown Boveri,MLL93131,[INST],,,OA/FA/FA,65.0,,12.0,,,,45000.0,60000.0,75000.0,,ETS.TXFR,1996-01-06,,,,11856,,N,ABB,,,,,,,,,,,
ETS.87.00020-41012263,41012263,[REMV],ETS.87.00020,,,,,,,BK 1 A,BK 1 A SINGLE PHASE TRANSF-REMOVED,ETS.87.00020,UKIAH REMOVED EQUIPMENT,,,1977-08-17,,115.0,12.0,WYE,WYE,5750.0,4313.0,1,WH,,OISCO,N,,DCS,N,WEC,,Y,0.0,0.0,,,,,,Westinghouse,2351126,"[INAC, INST]",2.4,DELTA,OA/FA,55.0,,,,12000.0,26200.0,4313.0,5750.0,,115.0,ETS.TXFR,1938-01-01,,,8.14,2400,,N,WEC,,,,,,,,,,,
ETS.87.00020-41012264,41012264,[REMV],ETS.87.00020,,,,,,,BK 1 C,BK 1 C SINGLE PHASE TRANSF-REMOVED,ETS.87.00020,UKIAH REMOVED EQUIPMENT,,,1978-02-02,,115.0,12.0,WYE,WYE,5750.0,4313.0,1,WH,,OISC,N,,DCS,N,WEC,,Y,0.0,0.0,,,,,,Westinghouse,2351125,"[INAC, INST]",2.4,DELTA,OA/FA,55.0,,,,12000.0,26208.0,4313.0,5750.0,,115.0,ETS.TXFR,1938-01-01,,,8.14,2400,,N,WEC,,,,,,,,,,,
ETS.17.10123-41012265,41012265,[INSV],ETS.17.10123,"Morro Bay Sw Sta, Pismo Beach Hq",TIER 1,,South Bay & Central Coast,Los Padres,San Luis Obispo,BK 6C,BK 6 C SINGLE PHASE TRANSFORMER,ETS.17.10123.TXFR,"MORRO BAY SW STA, POWER TRANSFORMERS",TS1,BK6C,1986-06-25,,230.0,115.0,WYE,WYE,89600.0,53760.0,1,GE,,8900KVA,N,PISMOBCH,GM&C,N,,,N,0.0,0.0,41012265-dga_result,41012265-fq_result,41012265-pcb_result,41012265-moisture_result,41012265-furan_result,GENERAL ELECTRIC.,M102494,[INST],13.200000000000001,DELTA,OA/FA/FOA,65.0,230.0,115.0,,26849.0,29040.0,53760.0,71680.0,89600.0,17180.0,ETS.TXFR,1986-06-25,,,5.78,7600,,N,GE,,,,,,,,,,,
ETS.17.10123-41012266,41012266,"[IDLE, spar]",ETS.17.10123,"Morro Bay Sw Sta, Pismo Beach Hq",TIER 1,,South Bay & Central Coast,Los Padres,San Luis Obispo,BK 6SP,BK 6 SP SINGLE PHASE TRANSFORMER - IDLE,ETS.17.10123.TXFR,"MORRO BAY SW STA, POWER TRANSFORMERS",TS1,BK6S,1986-06-25,,230.0,115.0,WYE,WYE,89600.0,53760.0,1,GE,,89620KVA,N,PISMOBCH,GM&C,N,,,N,0.0,0.0,41012266-dga_result,41012266-fq_result,41012266-pcb_result,41012266-moisture_result,41012266-furan_result,GENERAL ELECTRIC.,M102493,[INST],13.200000000000001,DELTA,OA/FA/FOA,65.0,230.0,115.0,,,,53760.0,71680.0,89600.0,17180.0,ETS.TXFR,1986-06-25,,,,7600,,N,GE,,,,,,,,,,,
ETS.16.12476-41012267,41012267,[INSV],ETS.16.12476,"Hillsdale Sub, San Carlos Hq",TIER 1,,Bay Area,Peninsula,San Mateo,BK 1A,BK 1 A SINGLE PHASE TRANSFORMER,ETS.16.12476.TXFR,"HILLSDALE SUB, POWER TRANSFORMERS",DS1,BK1A,1952-12-09,,60.0,4.0,WYE,WYE,3125.0,2500.0,1,AC,,OAFA,N,SNCARLOS,DCS,Y,,MECHANICAL,Y,0.0,0.0,41012267-dga_result,41012267-fq_result,41012267-pcb_result,41012267-moisture_result,41012267-furan_result,ALLIS/CHALMERS,2489382,[INST],2.4,DELTA,OA/FA,55.0,,,,6807.0,15894.0,2500.0,3125.0,,875.0,ETS.TXFR,1952-10-24,,,7.09,1585,,,ACC,,,,,,,,,,,
ETS.16.12476-41012268,41012268,[INSV],ETS.16.12476,"Hillsdale Sub, San Carlos Hq",TIER 1,,Bay Area,Peninsula,San Mateo,BK 1C,BK 1 C SINGLE PHASE TRANSFORMER,ETS.16.12476.TXFR,"HILLSDALE SUB, POWER TRANSFORMERS",DS1,BK1C,1952-12-09,,60.0,4.0,WYE,WYE,3125.0,2500.0,1,AC,,OAFA,N,SNCARLOS,DCS,Y,,MECHANICAL,Y,0.0,0.0,41012268-dga_result,41012268-fq_result,41012268-pcb_result,41012268-moisture_result,41012268-furan_result,ALLIS/CHALMERS,2489383,[INST],2.4,,OA/FA,55.0,,,,6807.0,15894.0,2500.0,3125.0,,875.0,ETS.TXFR,1952-10-24,,,7.08,1585,,,ACC,,,,,,,,,,,
ETS.23.13572-41012269,41012269,[INSV],ETS.23.13572,"Hollywood Sub, Oakport Hq",TIER 1,,Bay Area,East Bay,Alameda,401,401 3 PHASE TRANSFORMER WITH LTC,ETS.23.13572.TXFR,"HOLLYWOOD SUB, POWER TRANSFORMERS",DS1,,1950-06-27,,12.0,4.0,DELTA,ZIGZAG,2000.0,2000.0,3,GE,,HTU,Y,OAKPORT,DCS,N,,,N,0.0,0.0,41012269-dga_result,41012269-fq_result,41012269-pcb_result,41012269-moisture_result,41012269-furan_result,GENERAL ELECTRIC.,8285968,[INST],,,OA,55.0,12.0,,,4967.0,17907.0,2000.0,,,,ETS.TXFR,1947-01-01,,,6.1000000000000005,1000,,N,GE,,,,,,,,,,,
ETS.18.12391-41012270,41012270,[INSV],ETS.18.12391,"Frogtown Sub, Stockton Hq",TIER 2,HFRA Addition,Central Valley,Stockton,Calaveras,BK 2,BK 2 3 PHASE TRANSFORMER WITH LTC,ETS.18.12391.TXFR,"FROGTOWN SUB, POWER TRANSFORMERS",DS1,0025,1985-01-01,,115.0,17.0,DELTA,WYE,16000.0,12000.0,3,H.K. PORTER,,U,Y,STOCKTON,DCS,Y,,,N,0.0,0.0,41012270-dga_result,41012270-fq_result,41012270-pcb_result,41012270-moisture_result,41012270-furan_result,H.K. Porter,W281734,[INST],,,OA/FA,65.0,,,,20000.0,61542.0,12000.0,16000.0,,,ETS.TXFR,1980-01-01,,,7.8,3800,,N,HKP,,,,,,,,,,,
ETS.87.00022-41012275,41012275,"[3rd, REMV, sold]",ETS.87.00022,,,,,,,BK 5,BK 5 BOOSTER SING PHASE TRANSF 3RD -REMV,ETS.87.00022,CONCORD REMOVED EQUIPMENT,,,1997-07-03,,24.0,13.8,WYE,DELTA,14000.0,10000.0,3,U.S. TRANSFORMER WEST INC.,,XXX,N,,GEN,N,,,N,0.0,0.0,,,,,,U.S. Transformer West Inc.,14400197,"[INAC, INST]",,,OA/FA,65.0,,,,,,10000.0,12500.0,11200.0,,ETS.TXFR,,,,,,,,UST,,,,,,,,,,,
ETS.13.12304-41012276,41012276,[INSV],ETS.13.12304,"Dunbar Sub, Mcmaude Hq",TIER 1,,North Coast,Sonoma,Sonoma,BK 2C,BK 2 C SINGLE PHASE TRANSFORMER,ETS.13.12304.TXFR,"DUNBAR SUB, POWER TRANSFORMERS",DS1,0007,1975-05-30,,60.0,12.0,WYE,WYE,3500.0,2800.0,1,GE,,UNK,N,MCMAUDE,DCS,Y,GEC,,Y,0.0,0.0,41012276-dga_result,41012276-fq_result,41012276-pcb_result,41012276-moisture_result,41012276-furan_result,GENERAL ELECTRIC.,C859543A,[INST],2.4,DELTA,OA/FA,65.0,,,,5356.0,14946.0,2800.0,3500.0,,,ETS.TXFR,1961-06-21,,,8.06,810,,N,GE,,,,,,,,,,,
ETS.14.12328-41012277,41012277,[INSV],ETS.14.12328,"El Capitan Sub, Merced Hq",TIER 1,,Central Valley,Yosemite,Merced,BK 2,BK 2 3 PHASE TRANSFORMER WITH LTC,ETS.14.12328.TXFR,"EL CAPITAN SUB, POWER TRANSFORMERS",DS1,0010,1992-05-07,,115.0,12.0,WYE,WYE,30000.0,18000.0,3,GE,,LR65,Y,MERCED,DCS,N,GEC,,Y,0.0,0.0,41012277-dga_result,41012277-fq_result,41012277-pcb_result,41012277-moisture_result,41012277-furan_result,GENERAL ELECTRIC.,G851038A,[INST],7.2,DELTA,OA/FA/FOA,65.0,,,,27160.0,59941.0,18000.0,24000.0,30000.0,,ETS.TXFR,1970-05-25,,,7.5,6575,NO,,GE,,,,,,,,,,,
ETS.26.16740-41012278,41012278,"[IDLE, mobl, stor]",ETS.26.16740,"Tesla Mobile Storage, Tesla Hq",TIER 1,,Central Valley,Stockton,Alameda,T-45.0-5,MOBILE T-45.0-5 3 PHASE TRANSFORMER,ETS.26.16740,"TESLA MOBILE STORAGE, TESLA HQ",DM1,T45,1976-01-01,,230.0,21.0,WYE,WYE,45000.0,45000.0,3,GENERAL ELECTRIC,1992,UNKNOWN,N,TESLA,DCS,N,QLTRL,,Y,0.0,0.0,41012278-dga_result,41012278-fq_result,41012278-pcb_result,41012278-moisture_result,41012278-furan_result,GENERAL ELECTRIC2,M100848,[INST],,,FOA,65.0,,,1992,,,45000.0,,,,ETS.TXFR,1992-08-01,,,,4195,,N,GE,,,,,,,,,,,
ETS.26.16740-41012279,41012279,"[IDLE, mobl, stor]",ETS.26.16740,"Tesla Mobile Storage, Tesla Hq",TIER 1,,Central Valley,Stockton,Alameda,1T-5.0-6,MOBILE 1T-5.0-6 SINGLE PH TRANSFORMER,ETS.26.16740,"TESLA MOBILE STORAGE, TESLA HQ",DM1,1T50,1960-01-01,,60.0,12.0,WYE,WYE,6500.0,5000.0,1,ALLIS CHALMERS,,UNKNOWN,N,TESLA,GM&C,N,,,N,0.0,0.0,41012279-dga_result,41012279-fq_result,41012279-pcb_result,41012279-moisture_result,41012279-furan_result,ALLIS CHALMERS2,3235695,[INST],2.4,,FOA,65.0,,,,,,5000.0,6500.0,,,ETS.TXFR,,,,7.22,875,,,ACC,,,,,,,,,,,
ETS.87.00006-41012280,41012280,[REMV],ETS.87.00006,,,,,,,BK 1A - REMV,BK 1 A SINGLE PHASE TRANSFORMER-REMV,ETS.87.00006,EUREKA REMOVED EQUIPMENT,,,1977-07-20,,60.0,12.0,WYE,WYE,2500.0,2500.0,1,AC,,AC,N,,DCS,Y,QLTRL,,Y,0.0,0.0,,,,,,ALLIS/CHALMERS,2621761,"[INAC, INST]",2.4,DELTA,OA,55.0,,,,6680.0,15360.0,2500.0,,,8.75,ETS.TXFR,1953-01-01,,,7.16,1585,,,ACC,,,,,,,,,,,
ETS.87.00006-41012281,41012281,[REMV],ETS.87.00006,,,,,,,BK 1C - REMV,BK 1 C SINGLE PHASE TRANSFORMER-REMV,ETS.87.00006,EUREKA REMOVED EQUIPMENT,TS1,,1977-07-20,,60.0,12.0,WYE,WYE,2500.0,2500.0,1,AC,,AC,N,,GM&C,Y,QLTRL,,Y,0.0,0.0,,,,,,ALLIS/CHALMERS,3250KVA,"[INAC, INST]",2.4,DELTA,OA,55.0,,,,6680.0,15360.0,2500.0,,,8.75,ETS.TXFR,1953-01-01,,,7.16,1585,,,ACC,,,,,,,,,,,
ETS.87.00006-41012282,41012282,[REMV],ETS.87.00006,,,,,,,BK 1B - REMV,BK 1 B SINGLE PHASE TRANSFORMER-REMV,ETS.87.00006,EUREKA REMOVED EQUIPMENT,,,1977-07-20,,60.0,12.0,WYE,WYE,2500.0,2500.0,1,AC,,AC,N,,GM&C,Y,QLTRL,,Y,0.0,0.0,,,,,,ALLIS/CHALMERS,2621762,"[INAC, INST]",2.4,DELTA,OA,55.0,,,,6680.0,15360.0,2500.0,,,8.75,ETS.TXFR,1953-01-01,,,7.16,1585,,,ACC,,,,,,,,,,,
ETS.26.16740-41012283,41012283,"[FREM, OUTS, mobl, stor]",ETS.26.16740,"Tesla Mobile Storage, Tesla Hq",TIER 1,,Central Valley,Stockton,Alameda,1T-5.0-1,MOBILE 1T-5.0-1 SINGLE PH TRNSFMR - OUTS,ETS.26.16740,"TESLA MOBILE STORAGE, TESLA HQ",DM1,1T50,1954-09-14,,70.0,12.0,,,5000.0,5000.0,1,WH,,FOA,N,TESLA,DCS,N,,,N,0.0,0.0,41012283-dga_result,41012283-fq_result,41012283-pcb_result,41012283-moisture_result,41012283-furan_result,Westinghouse,5069787,[INST],2.4,,FOA,55.0,,,,,,5000.0,,,1750.0,ETS.TXFR,,,,7.25,936,,N,WEC,,,,,,,,,,,
ETS.87.00026-41012284,41012284,[REMV],ETS.87.00026,,,,,,,1102 AUTO BANK -DUPLICATE,1102 AUTO BANK 3 PHASE TRANSFORMER - DUP,ETS.87.00026,TESLA REMOVED EQUIPMENT,,,1997-08-09,,21.0,12.0,WYE,WYE,16000.0,12000.0,3,GENERAL ELECTRIC,,NA,N,,DCS,N,,,N,0.0,0.0,,,,,,GENERAL ELECTRIC2,H881527B,"[INAC, INST]",,,OA/FA,,,,,,,12000.0,16000.0,,,ETS.TXFR,1997-01-01,,,4.2,,,,GE,,,,,,,,,,,
ETS.26.16740-41012285,41012285,"[FREM, OUTS, mobl, stor]",ETS.26.16740,"Tesla Mobile Storage, Tesla Hq",TIER 1,,Central Valley,Stockton,Alameda,T-22.0-3 - OUTS,MOBILE T-22.0-3 3 PH TRANSFORMER-OUTS,ETS.26.16740,"TESLA MOBILE STORAGE, TESLA HQ",DM1,T22,1976-01-01,,115.0,12.0,WYE,WYE,22000.0,22000.0,3,GENERAL ELECTRIC,,FOAT,N,TESLA,GM&C,N,,,N,0.0,0.0,41012285-dga_result,41012285-fq_result,41012285-pcb_result,41012285-moisture_result,41012285-furan_result,GENERAL ELECTRIC2,D566494,[INST],,,FOA,65.0,,,,,,22000.0,,,,ETS.TXFR,1976-01-01,,,13.38,1460,,N,GE,,,,,,,,,,,
ETS.26.16740-41012286,41012286,"[FREM, OUTS, mobl, stor]",ETS.26.16740,"Tesla Mobile Storage, Tesla Hq",TIER 1,,Central Valley,Stockton,Alameda,1T-40.0-10,MOBILE 1T-40.0-10 SINGLE PH TRANSFORMER,ETS.26.16740,"TESLA MOBILE STORAGE, TESLA HQ",TM1,1T40,1960-01-01,,230.0,115.0,,,40000.0,40000.0,1,ALLIS CHALMERS,,XXX,N,TESLA,GM&C,N,,,N,0.0,0.0,41012286-dga_result,41012286-fq_result,41012286-pcb_result,41012286-moisture_result,41012286-furan_result,ALLIS CHALMERS2,50120001592,[INST],,,OA/FA/FOA,65.0,,,,,,40000.0,,,,ETS.TXFR,,,,,,,,ACC,,,,,,,,,,,
ETS.07.12364-41012287,41012287,[INSV],ETS.07.12364,"Figarden Sub, Fresno Hq",TIER 1,,Central Valley,Fresno,Fresno,BK 1,BK 1 3 PHASE TRANSFORMER WITH LTC,ETS.07.12364.TXFR,"FIGARDEN SUB, POWER TRANSFORMERS",DS1,,1997-11-21,,230.0,21.0,WYE,WYE,75000.0,45000.0,3,ABB,,SL,Y,FRESNO,DCS,N,WEC,,Y,0.0,0.0,41012287-dga_result,41012287-fq_result,41012287-pcb_result,41012287-moisture_result,41012287-furan_result,Asea Brown Boveri,MLL932902,[INST],7.2,DELTA,,65.0,,,,26965.0,151979.0,45000.0,60000.0,75000.0,7200.0,ETS.TXFR,1997-04-01,,,11.16,6867,,N,ABB,,240000.0,235000.0,230000.0,225000.0,220000.0,21600.0,,,,
ETS.07.12364-41012288,41012288,[INSV],ETS.07.12364,"Figarden Sub, Fresno Hq",TIER 1,,Central Valley,Fresno,Fresno,BK 2,BK 2 3 PHASE TRANSFORMER WITH LTC,ETS.07.12364.TXFR,"FIGARDEN SUB, POWER TRANSFORMERS",DS1,,1997-04-17,,230.0,21.0,WYE,WYE,75000.0,45000.0,3,ABB,,SL,Y,FRESNO,DCS,N,WEC,,Y,0.0,0.0,41012288-dga_result,41012288-fq_result,41012288-pcb_result,41012288-moisture_result,41012288-furan_result,Asea Brown Boveri,MLL93291,[INST],7.2,DELTA,,65.0,,,,27297.0,153737.0,45000.0,60000.0,75000.0,7200.0,ETS.TXFR,1996-01-01,,,11.23,6867,,N,ABB,,240000.0,235000.0,230000.0,225000.0,220000.0,21600.0,,,,
ETS.18.10179-41012289,41012289,[INSV],ETS.18.10179,"Weber Sub, Stockton Hq",TIER 1,,Central Valley,Stockton,San Joaquin,BK 5,BK 5 3 PHASE TRANSFORMER WITH LTC,ETS.18.10179.TXFR,"WEBER SUB, POWER TRANSFORMERS",DS1,BK5,1997-06-01,,230.0,12.0,WYE,WYE,45000.0,27000.0,3,PAUWELS,1997,U,Y,STOCKTON,DCS,N,,,N,0.0,0.0,41012289-dga_result,41012289-fq_result,41012289-pcb_result,41012289-moisture_result,41012289-furan_result,Pauwels,97960221,[INST],7.2,DELTA,OA/FA/FA,65.0,,,1997,19650.0,90890.0,27000.0,36000.0,45000.0,,ETS.TXFR,1997-01-01,,,11.25,11329,,,PAU,,,,,,,,,,,
ETS.13.12722-41012292,41012292,[INSV],ETS.13.12722,"Monroe Sub, Mcmaude Hq",TIER 1,,North Coast,Sonoma,Sonoma,BK 3,BK 3 3 PHASE TRANSFORMER WITH LTC,ETS.13.12722.TXFR,"MONROE SUB, POWER TRANSFORMERS",DS1,0003,1997-04-27,,115.0,21.0,WYE,WYE,45000.0,27000.0,3,ABB,,UNK,Y,MCMAUDE,DCS,N,,,N,0.0,0.0,41012292-dga_result,41012292-fq_result,41012292-pcb_result,41012292-moisture_result,41012292-furan_result,Asea Brown Boveri,SLL9330,[INST],7.2,DELTA,OA/FA/FA,65.0,,,,23438.0,77634.0,27000.0,36000.0,45000.0,15750.0,ETS.TXFR,1997-04-05,,,8.040000000000001,9790,,N,ABB,,,,,,,,,,,
ETS.21.12454-41012295,41012295,"[FREM, OUTS]",ETS.21.12454,"Harrington Sub, Vaca Dixon Hq",TIER 1,,North Valley & Sierra,Sacramento,Colusa,BK 1C - OUTS,BK 1 C SINGLE PHASE TRANSFORMER - OUTS,ETS.21.12454.TXFR,"HARRINGTON SUB, POWER TRANSFORMERS",DS1,,1930-01-01,,60.0,2.0,WYE,DELTA,500.0,500.0,1,GE,,500KVA,N,VACADXON,GM&C,Y,,,N,0.0,0.0,,,,,,GENERAL ELECTRIC.,4811211,[INST],,,,55.0,,,,2715.0,4581.0,500.0,,,,ETS.TXFR,1930-01-01,,,4.69,624,,,GE,,,,,,,,,,,
